transaction_id,customer_id,created_at,amount,currency,payment_method,status,recovery_outcome
TXN-0000288,CUST-000062,2023-08-07T13:11:00,735.07,USD,digital_wallet,failed,recovered_retry
TXN-0000289,CUST-000062,2023-08-24T13:11:00,164.03,USD,digital_wallet,completed,not_applicable
TXN-0000290,CUST-000063,2020-12-21T09:59:00,43.91,GBP,card,completed,not_applicable
TXN-0000291,CUST-000063,2021-04-02T09:59:00,101.89,GBP,card,completed,not_applicable
TXN-0000292,CUST-000063,2021-05-13T09:59:00,78.15,GBP,card,completed,not_applicable
TXN-0000293,CUST-000063,2021-05-27T09:59:00,28.09,GBP,card,completed,not_applicable
TXN-0000294,CUST-000064,2020-02-22T03:02:00,1262.34,AUD,card,failed,unrecovered
TXN-0000295,CUST-000064,2020-06-06T03:02:00,1441.11,AUD,card,completed,not_applicable
TXN-0000296,CUST-000064,2020-08-12T03:02:00,1041.51,AUD,card,completed,not_applicable
TXN-0000297,CUST-000064,2020-08-29T03:02:00,890.92,AUD,card,completed,not_applicable
TXN-0000298,CUST-000064,2020-11-27T03:02:00,315.96,AUD,card,completed,not_applicable
TXN-0000299,CUST-000064,2021-02-13T03:02:00,5591.65,AUD,card,completed,not_applicable
TXN-0000300,CUST-000065,2020-08-19T15:21:00,62.50,USD,digital_wallet,completed,not_applicable
TXN-0000301,CUST-000065,2020-10-13T15:21:00,32.60,USD,digital_wallet,completed,not_applicable
TXN-0000302,CUST-000065,2021-01-07T15:21:00,102.28,USD,bank_transfer,failed,unrecovered
TXN-0000303,CUST-000065,2021-04-08T15:21:00,43.68,USD,digital_wallet,completed,not_applicable
TXN-0000304,CUST-000065,2021-06-28T15:21:00,11.92,USD,digital_wallet,completed,not_applicable
TXN-0000305,CUST-000065,2021-09-09T15:21:00,75.02,USD,digital_wallet,completed,not_applicable
TXN-0000306,CUST-000066,2020-11-23T09:54:00,36.54,CAD,card,completed,not_applicable
TXN-0000307,CUST-000066,2021-02-01T09:54:00,7.76,CAD,card,completed,not_applicable
TXN-0000308,CUST-000066,2021-04-10T09:54:00,23.04,CAD,card,failed,unrecovered
TXN-0000309,CUST-000066,2021-05-06T09:54:00,15.35,CAD,card,completed,not_applicable
TXN-0000310,CUST-000066,2021-06-18T09:54:00,15.71,CAD,card,completed,not_applicable
TXN-0000311,CUST-000066,2021-09-17T09:54:00,37.19,CAD,digital_wallet,completed,not_applicable
TXN-0000312,CUST-000066,2021-12-17T09:54:00,64.76,CAD,card,failed,unrecovered
TXN-0000313,CUST-000067,2020-09-01T11:57:00,15.05,GBP,card,failed,recovered_review
TXN-0000314,CUST-000067,2020-10-29T11:57:00,57.55,GBP,digital_wallet,completed,not_applicable
TXN-0000315,CUST-000067,2020-12-22T11:57:00,12.29,GBP,card,completed,not_applicable
TXN-0000316,CUST-000067,2021-01-15T11:57:00,16.95,GBP,card,completed,not_applicable
TXN-0000317,CUST-000068,2023-01-03T10:16:00,21.67,INR,card,failed,unrecovered
TXN-0000318,CUST-000068,2023-02-15T10:16:00,36.53,INR,card,completed,not_applicable
TXN-0000319,CUST-000068,2023-06-03T10:16:00,85.56,INR,card,completed,not_applicable
TXN-0000320,CUST-000068,2023-08-15T10:16:00,155.50,INR,card,completed,not_applicable
TXN-0000321,CUST-000068,2023-11-03T10:16:00,12.22,INR,bank_transfer,completed,not_applicable
TXN-0000322,CUST-000068,2024-01-16T10:16:00,60.12,INR,card,completed,not_applicable
TXN-0000323,CUST-000069,2022-01-05T19:37:00,30.61,AUD,card,completed,not_applicable
TXN-0000324,CUST-000069,2022-04-04T19:37:00,48.44,AUD,card,completed,not_applicable
TXN-0000325,CUST-000069,2022-06-08T19:37:00,25.29,AUD,card,completed,not_applicable
TXN-0000326,CUST-000069,2022-10-02T19:37:00,33.21,AUD,card,completed,not_applicable
TXN-0000327,CUST-000069,2023-01-26T19:37:00,129.31,AUD,card,completed,not_applicable
TXN-0000328,CUST-000069,2023-03-01T19:37:00,119.50,AUD,card,completed,not_applicable
TXN-0000329,CUST-000069,2023-04-29T19:37:00,70.13,AUD,card,completed,not_applicable
TXN-0000330,CUST-000070,2020-11-30T15:21:00,39.78,GBP,digital_wallet,completed,not_applicable
TXN-0000331,CUST-000070,2021-01-28T15:21:00,309.32,GBP,digital_wallet,completed,not_applicable
TXN-0000332,CUST-000070,2021-02-15T15:21:00,118.73,GBP,digital_wallet,completed,not_applicable
TXN-0000333,CUST-000070,2021-05-14T15:21:00,116.21,GBP,card,failed,unrecovered
TXN-0000334,CUST-000071,2021-12-17T19:44:00,29.99,AUD,digital_wallet,completed,not_applicable
TXN-0000335,CUST-000071,2021-12-27T19:44:00,81.69,AUD,digital_wallet,completed,not_applicable
TXN-0000336,CUST-000071,2022-02-17T19:44:00,6.98,AUD,digital_wallet,completed,not_applicable
TXN-0000337,CUST-000072,2019-05-18T19:30:00,1509.88,EUR,bank_transfer,completed,not_applicable
TXN-0000338,CUST-000072,2019-07-07T19:30:00,1548.90,EUR,bank_transfer,completed,not_applicable
TXN-0000339,CUST-000072,2019-08-10T19:30:00,1220.37,EUR,bank_transfer,completed,not_applicable
TXN-0000340,CUST-000072,2019-08-31T19:30:00,4765.47,EUR,bank_transfer,completed,not_applicable
TXN-0000341,CUST-000072,2019-09-19T19:30:00,6853.43,EUR,bank_transfer,completed,not_applicable
TXN-0000342,CUST-000072,2020-01-02T19:30:00,977.73,EUR,card,completed,not_applicable
TXN-0000343,CUST-000073,2020-02-23T13:33:00,764.80,USD,digital_wallet,completed,not_applicable
TXN-0000344,CUST-000073,2020-04-15T13:33:00,733.76,USD,digital_wallet,completed,not_applicable
TXN-0000345,CUST-000073,2020-04-25T13:33:00,2495.35,USD,digital_wallet,completed,not_applicable
TXN-0000346,CUST-000073,2020-07-26T13:33:00,837.96,USD,digital_wallet,completed,not_applicable
TXN-0000347,CUST-000073,2020-09-30T13:33:00,15806.83,USD,bank_transfer,failed,unrecovered
TXN-0000348,CUST-000073,2020-10-17T13:33:00,692.14,USD,digital_wallet,completed,not_applicable
TXN-0000349,CUST-000073,2020-12-07T13:33:00,2939.77,USD,digital_wallet,completed,not_applicable
TXN-0000350,CUST-000074,2019-12-25T14:56:00,65.16,EUR,card,completed,not_applicable
TXN-0000351,CUST-000074,2020-01-28T14:56:00,95.13,EUR,card,failed,unrecovered
TXN-0000352,CUST-000074,2020-05-09T14:56:00,26.98,EUR,card,completed,not_applicable
TXN-0000353,CUST-000074,2020-06-05T14:56:00,9.85,EUR,card,completed,not_applicable
TXN-0000354,CUST-000075,2020-04-21T09:10:00,631.22,USD,card,completed,not_applicable
TXN-0000355,CUST-000075,2020-07-09T09:10:00,333.31,USD,digital_wallet,completed,not_applicable
TXN-0000356,CUST-000075,2020-10-03T09:10:00,395.50,USD,digital_wallet,completed,not_applicable
TXN-0000357,CUST-000075,2020-10-13T09:10:00,89.00,USD,digital_wallet,completed,not_applicable
TXN-0000358,CUST-000076,2024-06-30T21:30:00,387.71,CAD,card,failed,recovered_retry
TXN-0000359,CUST-000076,2024-09-04T21:30:00,1402.78,CAD,card,completed,not_applicable
TXN-0000360,CUST-000076,2024-11-30T21:30:00,488.82,CAD,card,completed,not_applicable
TXN-0000361,CUST-000076,2025-02-03T21:30:00,457.75,CAD,card,completed,not_applicable
TXN-0000362,CUST-000076,2025-05-10T21:30:00,996.84,CAD,card,completed,not_applicable
TXN-0000363,CUST-000076,2025-06-14T21:30:00,991.43,CAD,card,failed,unrecovered
TXN-0000364,CUST-000077,2019-03-05T10:16:00,7.72,INR,card,completed,not_applicable
TXN-0000365,CUST-000077,2019-05-16T10:16:00,22.44,INR,card,failed,recovered_retry
TXN-0000366,CUST-000078,2023-07-28T12:19:00,661.54,INR,digital_wallet,completed,not_applicable
TXN-0000367,CUST-000078,2023-10-23T12:19:00,172.53,INR,digital_wallet,completed,not_applicable
TXN-0000368,CUST-000078,2024-01-23T12:19:00,370.46,INR,card,completed,not_applicable
TXN-0000369,CUST-000078,2024-05-18T12:19:00,751.36,INR,digital_wallet,failed,recovered_retry
TXN-0000370,CUST-000079,2020-11-07T09:18:00,77.61,INR,digital_wallet,completed,not_applicable
TXN-0000371,CUST-000079,2021-02-01T09:18:00,252.09,INR,digital_wallet,completed,not_applicable
TXN-0000372,CUST-000079,2021-03-16T09:18:00,70.12,INR,digital_wallet,completed,not_applicable
TXN-0000373,CUST-000079,2021-04-02T09:18:00,132.54,INR,digital_wallet,completed,not_applicable
TXN-0000374,CUST-000079,2021-07-19T09:18:00,11.45,INR,digital_wallet,completed,not_applicable
TXN-0000375,CUST-000080,2022-03-07T02:27:00,15.49,USD,card,completed,not_applicable
TXN-0000376,CUST-000080,2022-06-06T02:27:00,17.71,USD,card,completed,not_applicable
TXN-0000377,CUST-000080,2022-08-09T02:27:00,162.21,USD,card,completed,not_applicable
TXN-0000378,CUST-000080,2022-11-19T02:27:00,40.57,USD,card,completed,not_applicable
TXN-0000379,CUST-000081,2023-09-21T09:00:00,196.58,EUR,card,completed,not_applicable
TXN-0000380,CUST-000081,2023-10-05T09:00:00,261.65,EUR,card,completed,not_applicable
TXN-0000381,CUST-000081,2023-11-13T09:00:00,292.63,EUR,card,completed,not_applicable
TXN-0000382,CUST-000081,2023-11-30T09:00:00,674.59,EUR,card,completed,not_applicable
TXN-0000383,CUST-000081,2024-01-04T09:00:00,205.88,EUR,card,failed,recovered_retry
TXN-0000384,CUST-000082,2020-09-15T04:09:00,18.02,EUR,card,completed,not_applicable
TXN-0000385,CUST-000082,2020-11-20T04:09:00,45.20,EUR,card,completed,not_applicable
TXN-0000386,CUST-000082,2021-03-06T04:09:00,15.50,EUR,card,completed,not_applicable
TXN-0000387,CUST-000082,2021-05-17T04:09:00,16.95,EUR,card,completed,not_applicable
TXN-0000388,CUST-000082,2021-08-24T04:09:00,41.33,EUR,card,completed,not_applicable
TXN-0000389,CUST-000082,2021-12-09T04:09:00,90.85,EUR,card,completed,not_applicable
TXN-0000390,CUST-000083,2023-12-20T06:30:00,110.80,GBP,card,completed,not_applicable
TXN-0000391,CUST-000083,2024-02-14T06:30:00,74.42,GBP,card,completed,not_applicable
TXN-0000392,CUST-000083,2024-02-25T06:30:00,60.44,GBP,card,completed,not_applicable
TXN-0000393,CUST-000084,2023-06-28T13:20:00,104.27,GBP,digital_wallet,completed,not_applicable
TXN-0000394,CUST-000084,2023-09-01T13:20:00,31.34,GBP,digital_wallet,completed,not_applicable
TXN-0000395,CUST-000084,2023-10-02T13:20:00,71.28,GBP,card,completed,not_applicable
TXN-0000396,CUST-000084,2023-12-21T13:20:00,21.05,GBP,digital_wallet,completed,not_applicable
TXN-0000397,CUST-000084,2023-12-31T13:20:00,100.02,GBP,bank_transfer,failed,unrecovered
TXN-0000398,CUST-000084,2024-03-12T13:20:00,47.05,GBP,digital_wallet,completed,not_applicable
TXN-0000399,CUST-000085,2023-04-09T06:59:00,37.43,GBP,card,completed,not_applicable
TXN-0000400,CUST-000085,2023-07-18T06:59:00,62.72,GBP,card,completed,not_applicable
TXN-0000401,CUST-000085,2023-10-21T06:59:00,16.02,GBP,card,completed,not_applicable
TXN-0000402,CUST-000085,2023-11-10T06:59:00,46.50,GBP,card,completed,not_applicable
TXN-0000403,CUST-000085,2024-01-11T06:59:00,56.18,GBP,card,completed,not_applicable
TXN-0000404,CUST-000086,2023-07-11T16:11:00,100.75,USD,card,completed,not_applicable
TXN-0000405,CUST-000086,2023-09-28T16:11:00,18.67,USD,card,completed,not_applicable
TXN-0000406,CUST-000086,2023-12-21T16:11:00,89.46,USD,card,completed,not_applicable
TXN-0000407,CUST-000086,2024-03-10T16:11:00,34.00,USD,card,completed,not_applicable
TXN-0000408,CUST-000087,2021-10-18T17:56:00,1744.90,USD,bank_transfer,completed,not_applicable
TXN-0000409,CUST-000087,2022-01-20T17:56:00,5340.80,USD,bank_transfer,completed,not_applicable
TXN-0000410,CUST-000087,2022-02-25T17:56:00,2686.61,USD,card,completed,not_applicable
TXN-0000411,CUST-000088,2020-03-04T20:12:00,3656.89,GBP,digital_wallet,failed,recovered_retry
TXN-0000412,CUST-000088,2020-05-30T20:12:00,6285.31,GBP,digital_wallet,completed,not_applicable
TXN-0000413,CUST-000088,2020-08-24T20:12:00,5818.87,GBP,digital_wallet,completed,not_applicable
TXN-0000414,CUST-000088,2020-10-06T20:12:00,2398.50,GBP,digital_wallet,completed,not_applicable
TXN-0000415,CUST-000088,2020-11-28T20:12:00,6585.83,GBP,digital_wallet,completed,not_applicable
TXN-0000416,CUST-000088,2020-12-17T20:12:00,1827.56,GBP,digital_wallet,completed,not_applicable
TXN-0000417,CUST-000089,2021-12-19T17:56:00,95.49,USD,bank_transfer,completed,not_applicable
TXN-0000418,CUST-000089,2022-03-04T17:56:00,11.47,USD,bank_transfer,completed,not_applicable
TXN-0000419,CUST-000090,2023-04-28T13:32:00,61.08,GBP,card,completed,not_applicable
TXN-0000420,CUST-000090,2023-05-11T13:32:00,21.58,GBP,card,completed,not_applicable
TXN-0000421,CUST-000091,2019-04-14T17:50:00,18.57,GBP,digital_wallet,completed,not_applicable
TXN-0000422,CUST-000091,2019-05-22T17:50:00,11.54,GBP,digital_wallet,completed,not_applicable
TXN-0000423,CUST-000091,2019-09-08T17:50:00,66.77,GBP,digital_wallet,completed,not_applicable
TXN-0000424,CUST-000091,2019-09-27T17:50:00,12.73,GBP,digital_wallet,completed,not_applicable
TXN-0000425,CUST-000091,2020-01-06T17:50:00,71.60,GBP,digital_wallet,completed,not_applicable
TXN-0000426,CUST-000092,2019-08-18T11:39:00,36.71,GBP,bank_transfer,completed,not_applicable
TXN-0000427,CUST-000092,2019-11-24T11:39:00,12.89,GBP,bank_transfer,completed,not_applicable
TXN-0000428,CUST-000092,2020-01-29T11:39:00,24.89,GBP,bank_transfer,completed,not_applicable
TXN-0000429,CUST-000093,2020-12-30T02:55:00,832.00,USD,card,completed,not_applicable
TXN-0000430,CUST-000093,2021-01-19T02:55:00,517.52,USD,card,completed,not_applicable
TXN-0000431,CUST-000093,2021-04-07T02:55:00,371.50,USD,card,completed,not_applicable
TXN-0000432,CUST-000093,2021-05-27T02:55:00,287.56,USD,card,completed,not_applicable
TXN-0000433,CUST-000093,2021-08-23T02:55:00,2118.37,USD,card,completed,not_applicable
TXN-0000434,CUST-000093,2021-12-14T02:55:00,325.66,USD,card,completed,not_applicable
TXN-0000435,CUST-000094,2020-05-11T12:02:00,804.58,CAD,digital_wallet,completed,not_applicable
TXN-0000436,CUST-000094,2020-07-19T12:02:00,1120.39,CAD,digital_wallet,completed,not_applicable
TXN-0000437,CUST-000094,2020-09-30T12:02:00,163.68,CAD,digital_wallet,failed,unrecovered
TXN-0000438,CUST-000094,2020-10-28T12:02:00,904.59,CAD,card,failed,unrecovered
TXN-0000439,CUST-000094,2021-01-08T12:02:00,108.22,CAD,digital_wallet,failed,unrecovered
TXN-0000440,CUST-000094,2021-02-07T12:02:00,581.91,CAD,digital_wallet,completed,not_applicable
TXN-0000441,CUST-000094,2021-02-21T12:02:00,320.94,CAD,digital_wallet,completed,not_applicable
TXN-0000442,CUST-000095,2021-07-31T11:30:00,28.36,USD,card,completed,not_applicable
TXN-0000443,CUST-000095,2021-09-14T11:30:00,19.87,USD,card,completed,not_applicable
TXN-0000444,CUST-000095,2021-10-19T11:30:00,70.80,USD,card,completed,not_applicable
TXN-0000445,CUST-000095,2021-11-26T11:30:00,132.44,USD,card,completed,not_applicable
TXN-0000446,CUST-000095,2022-02-21T11:30:00,9.70,USD,card,completed,not_applicable
TXN-0000447,CUST-000095,2022-03-15T11:30:00,14.97,USD,card,completed,not_applicable
TXN-0000448,CUST-000095,2022-06-08T11:30:00,378.07,USD,card,completed,not_applicable
TXN-0000449,CUST-000096,2021-05-23T10:07:00,116.28,INR,card,completed,not_applicable
TXN-0000450,CUST-000096,2021-09-05T10:07:00,32.06,INR,card,completed,not_applicable
TXN-0000451,CUST-000097,2019-12-01T16:40:00,18.99,EUR,card,completed,not_applicable
TXN-0000452,CUST-000097,2020-01-16T16:40:00,71.35,EUR,card,failed,recovered_review
TXN-0000453,CUST-000097,2020-02-20T16:40:00,27.38,EUR,card,completed,not_applicable
TXN-0000454,CUST-000097,2020-06-02T16:40:00,20.14,EUR,card,completed,not_applicable
TXN-0000455,CUST-000097,2020-08-28T16:40:00,35.20,EUR,card,completed,not_applicable
TXN-0000456,CUST-000097,2020-12-02T16:40:00,52.66,EUR,card,completed,not_applicable
TXN-0000457,CUST-000097,2021-02-05T16:40:00,9.47,EUR,card,completed,not_applicable
TXN-0000458,CUST-000098,2022-06-02T04:37:00,11.47,AUD,bank_transfer,completed,not_applicable
TXN-0000459,CUST-000098,2022-07-14T04:37:00,46.53,AUD,bank_transfer,completed,not_applicable
TXN-0000460,CUST-000098,2022-08-19T04:37:00,24.59,AUD,bank_transfer,completed,not_applicable
TXN-0000461,CUST-000098,2022-10-20T04:37:00,15.53,AUD,bank_transfer,completed,not_applicable
TXN-0000462,CUST-000098,2023-01-18T04:37:00,56.82,AUD,bank_transfer,completed,not_applicable
TXN-0000463,CUST-000099,2020-09-09T17:01:00,13882.19,USD,digital_wallet,failed,unrecovered
TXN-0000464,CUST-000099,2020-12-01T17:01:00,1868.24,USD,digital_wallet,completed,not_applicable
TXN-0000465,CUST-000099,2021-01-24T17:01:00,1681.24,USD,digital_wallet,completed,not_applicable
TXN-0000466,CUST-000100,2019-05-22T03:01:00,2234.62,INR,digital_wallet,completed,not_applicable
TXN-0000467,CUST-000100,2019-09-06T03:01:00,38194.09,INR,card,completed,not_applicable
TXN-0000468,CUST-000100,2019-12-22T03:01:00,2216.19,INR,digital_wallet,completed,not_applicable
TXN-0000469,CUST-000100,2020-03-10T03:01:00,15341.56,INR,card,completed,not_applicable
TXN-0000470,CUST-000100,2020-04-09T03:01:00,651.72,INR,digital_wallet,completed,not_applicable
TXN-0000471,CUST-000100,2020-07-30T03:01:00,1082.70,INR,digital_wallet,completed,not_applicable
TXN-0000472,CUST-000101,2022-11-23T03:00:00,885.08,EUR,digital_wallet,completed,not_applicable
TXN-0000473,CUST-000101,2022-12-21T03:00:00,620.03,EUR,digital_wallet,completed,not_applicable
TXN-0000474,CUST-000101,2023-03-07T03:00:00,1544.85,EUR,digital_wallet,completed,not_applicable
TXN-0000475,CUST-000101,2023-04-30T03:00:00,2204.26,EUR,card,completed,not_applicable
TXN-0000476,CUST-000101,2023-07-29T03:00:00,756.65,EUR,digital_wallet,completed,not_applicable
TXN-0000477,CUST-000101,2023-09-19T03:00:00,1010.13,EUR,digital_wallet,completed,not_applicable
TXN-0000478,CUST-000102,2019-08-20T21:34:00,572.20,USD,card,failed,unrecovered
TXN-0000479,CUST-000102,2019-09-27T21:34:00,2707.22,USD,card,completed,not_applicable
TXN-0000480,CUST-000103,2020-08-29T00:21:00,437.97,USD,digital_wallet,completed,not_applicable
TXN-0000481,CUST-000103,2020-09-09T00:21:00,45.30,USD,digital_wallet,completed,not_applicable
TXN-0000482,CUST-000104,2024-06-11T16:29:00,49.57,INR,card,completed,not_applicable
TXN-0000483,CUST-000104,2024-10-01T16:29:00,12.69,INR,card,completed,not_applicable
TXN-0000484,CUST-000104,2024-12-05T16:29:00,57.61,INR,card,completed,not_applicable
TXN-0000485,CUST-000104,2025-02-13T16:29:00,11.93,INR,card,completed,not_applicable
TXN-0000486,CUST-000105,2019-08-22T01:12:00,284.10,USD,card,completed,not_applicable
TXN-0000487,CUST-000105,2019-11-26T01:12:00,1087.01,USD,card,completed,not_applicable
TXN-0000488,CUST-000105,2020-03-25T01:12:00,1219.27,USD,card,completed,not_applicable
TXN-0000489,CUST-000105,2020-06-24T01:12:00,970.64,USD,card,completed,not_applicable
TXN-0000490,CUST-000105,2020-09-20T01:12:00,639.93,USD,digital_wallet,completed,not_applicable
TXN-0000491,CUST-000106,2024-05-10T00:10:00,25.40,INR,card,completed,not_applicable
TXN-0000492,CUST-000106,2024-08-15T00:10:00,26.55,INR,card,completed,not_applicable
TXN-0000493,CUST-000107,2022-12-23T06:18:00,203.74,GBP,card,failed,unrecovered
TXN-0000494,CUST-000107,2023-01-11T06:18:00,40.35,GBP,card,completed,not_applicable
TXN-0000495,CUST-000107,2023-02-14T06:18:00,31.23,GBP,digital_wallet,completed,not_applicable
TXN-0000496,CUST-000107,2023-04-09T06:18:00,113.16,GBP,card,completed,not_applicable
TXN-0000497,CUST-000107,2023-08-07T06:18:00,45.79,GBP,card,completed,not_applicable
TXN-0000498,CUST-000107,2023-11-11T06:18:00,54.15,GBP,card,completed,not_applicable
TXN-0000499,CUST-000108,2019-10-20T17:12:00,69.27,USD,digital_wallet,completed,not_applicable
TXN-0000500,CUST-000108,2019-11-04T17:12:00,32.90,USD,digital_wallet,completed,not_applicable
TXN-0000501,CUST-000108,2019-11-29T17:12:00,77.12,USD,digital_wallet,completed,not_applicable
TXN-0000502,CUST-000108,2020-01-16T17:12:00,127.39,USD,digital_wallet,completed,not_applicable
TXN-0000503,CUST-000109,2022-10-07T05:27:00,48.38,GBP,card,completed,not_applicable
TXN-0000504,CUST-000109,2022-10-25T05:27:00,29.79,GBP,card,failed,unrecovered
TXN-0000505,CUST-000109,2023-01-02T05:27:00,8.49,GBP,card,completed,not_applicable
TXN-0000506,CUST-000109,2023-02-07T05:27:00,31.68,GBP,card,completed,not_applicable
TXN-0000507,CUST-000109,2023-03-22T05:27:00,29.59,GBP,card,completed,not_applicable
TXN-0000508,CUST-000109,2023-06-28T05:27:00,48.59,GBP,digital_wallet,completed,not_applicable
TXN-0000509,CUST-000110,2023-10-29T20:31:00,7.14,AUD,card,completed,not_applicable
TXN-0000510,CUST-000110,2024-02-19T20:31:00,45.02,AUD,card,completed,not_applicable
TXN-0000511,CUST-000110,2024-05-28T20:31:00,31.12,AUD,card,completed,not_applicable
TXN-0000512,CUST-000110,2024-09-14T20:31:00,85.87,AUD,card,completed,not_applicable
