customer_id,signup_date,customer_segment,country,preferred_payment_method
CUST-002370,2021-07-30,retail,IN,digital_wallet
CUST-002371,2019-09-20,retail,IN,card
CUST-002372,2019-05-28,retail,DE,card
CUST-002373,2023-10-24,retail,GB,digital_wallet
CUST-002374,2020-05-19,retail,US,card
CUST-002375,2022-04-08,smb,DE,card
CUST-002376,2024-06-06,smb,IN,card
CUST-002377,2020-03-02,smb,IN,card
CUST-002378,2021-12-28,enterprise,US,card
CUST-002379,2021-02-13,smb,IN,card
CUST-002380,2022-11-27,smb,GB,card
CUST-002381,2020-05-14,retail,IN,card
CUST-002382,2019-07-24,smb,GB,digital_wallet
CUST-002383,2021-04-24,retail,US,digital_wallet
CUST-002384,2021-04-10,smb,US,card
CUST-002385,2019-01-05,retail,GB,card
CUST-002386,2022-12-18,smb,US,card
CUST-002387,2022-08-18,smb,US,bank_transfer
CUST-002388,2021-04-06,retail,US,card
CUST-002389,2021-04-02,retail,US,digital_wallet
CUST-002390,2022-04-17,retail,IN,card
CUST-002391,2019-04-05,smb,US,card
CUST-002392,2021-01-14,retail,US,digital_wallet
CUST-002393,2021-04-23,smb,US,card
CUST-002394,2023-06-13,retail,US,card
CUST-002395,2020-12-31,retail,IN,card
CUST-002396,2022-07-28,smb,US,card
CUST-002397,2021-02-24,enterprise,GB,digital_wallet
CUST-002398,2021-01-27,smb,CA,card
CUST-002399,2021-01-26,retail,GB,card
CUST-002400,2020-10-12,smb,US,card
CUST-002401,2022-03-26,retail,US,card
CUST-002402,2020-11-24,retail,US,card
CUST-002403,2020-04-04,retail,US,bank_transfer
CUST-002404,2021-04-25,smb,US,card
CUST-002405,2023-04-04,retail,IN,card
CUST-002406,2023-05-20,retail,US,card
CUST-002407,2021-08-23,smb,IN,digital_wallet
CUST-002408,2024-01-26,smb,DE,card
CUST-002409,2023-04-23,retail,IN,card
CUST-002410,2019-12-03,retail,IN,card
CUST-002411,2019-01-24,retail,IN,card
CUST-002412,2024-02-09,retail,US,card
CUST-002413,2020-04-04,retail,US,card
CUST-002414,2019-08-21,retail,IN,card
CUST-002415,2020-07-11,enterprise,US,digital_wallet
CUST-002416,2022-11-16,retail,IN,digital_wallet
CUST-002417,2022-01-19,retail,GB,digital_wallet
CUST-002418,2024-03-04,retail,CA,card
CUST-002419,2024-05-29,retail,DE,card
CUST-002420,2023-03-02,enterprise,US,card
CUST-002421,2019-07-16,retail,CA,card
CUST-002422,2023-10-18,smb,US,card
CUST-002423,2023-10-02,smb,AU,card
CUST-002424,2021-07-29,smb,US,card
CUST-002425,2021-09-02,smb,US,card
CUST-002426,2019-03-18,enterprise,GB,card
CUST-002427,2020-12-14,retail,US,bank_transfer
CUST-002428,2024-05-31,smb,US,card
CUST-002429,2021-10-14,smb,CA,card
CUST-002430,2022-04-10,retail,IN,card
CUST-002431,2022-12-06,smb,GB,card
CUST-002432,2019-10-26,smb,US,card
CUST-002433,2021-01-21,retail,US,card
CUST-002434,2023-08-04,retail,DE,digital_wallet
CUST-002435,2019-07-30,smb,US,card
CUST-002436,2023-07-06,smb,GB,card
CUST-002437,2019-10-14,retail,DE,card
CUST-002438,2021-12-13,retail,AU,card
CUST-002439,2020-04-12,retail,IN,bank_transfer
CUST-002440,2024-04-16,retail,US,digital_wallet
CUST-002441,2019-08-29,smb,CA,card
CUST-002442,2023-10-10,retail,CA,card
CUST-002443,2020-11-12,smb,US,digital_wallet
CUST-002444,2023-06-27,retail,IN,card
CUST-002445,2020-04-02,retail,US,card
CUST-002446,2021-08-09,retail,IN,bank_transfer
CUST-002447,2020-11-10,retail,AU,digital_wallet
CUST-002448,2020-07-23,retail,CA,card
CUST-002449,2021-02-11,retail,US,card
CUST-002450,2019-06-19,retail,US,card
CUST-002451,2019-04-30,retail,US,card
CUST-002452,2023-10-05,retail,US,card
CUST-002453,2020-05-07,smb,CA,card
CUST-002454,2020-12-01,retail,CA,card
CUST-002455,2019-02-28,retail,IN,card
CUST-002456,2023-04-12,retail,IN,card
CUST-002457,2023-07-18,retail,US,card
CUST-002458,2022-11-14,smb,US,card
CUST-002459,2022-04-24,retail,GB,card
CUST-002460,2020-03-17,retail,US,card
CUST-002461,2019-04-03,retail,IN,card
CUST-002462,2021-09-24,retail,US,card
CUST-002463,2020-01-13,smb,US,bank_transfer
CUST-002464,2020-09-25,retail,GB,digital_wallet
CUST-002465,2021-08-11,enterprise,GB,card
CUST-002466,2020-02-06,smb,IN,card
CUST-002467,2022-09-11,retail,CA,card
CUST-002468,2020-10-19,retail,US,bank_transfer
CUST-002469,2021-03-11,retail,GB,digital_wallet
CUST-002470,2019-10-05,retail,IN,card
CUST-002471,2023-01-15,retail,GB,card
CUST-002472,2019-02-14,retail,CA,card
CUST-002473,2022-12-10,smb,US,card
CUST-002474,2019-09-17,enterprise,IN,card
CUST-002475,2020-12-02,retail,CA,card
CUST-002476,2023-11-19,retail,US,card
CUST-002477,2020-03-27,smb,US,digital_wallet
CUST-002478,2020-10-05,enterprise,US,card
CUST-002479,2020-07-24,smb,DE,bank_transfer
CUST-002480,2022-03-08,retail,US,digital_wallet
CUST-002481,2023-03-18,retail,GB,card
CUST-002482,2023-05-12,retail,IN,card
CUST-002483,2021-01-30,enterprise,US,digital_wallet
CUST-002484,2022-12-03,smb,IN,card
CUST-002485,2022-11-30,smb,GB,card
CUST-002486,2024-04-23,enterprise,CA,digital_wallet
CUST-002487,2022-12-01,smb,US,bank_transfer
CUST-002488,2022-07-14,retail,US,digital_wallet
CUST-002489,2023-12-14,smb,US,digital_wallet
CUST-002490,2020-06-02,smb,CA,card
CUST-002491,2024-04-23,smb,US,digital_wallet
CUST-002492,2021-02-19,retail,US,bank_transfer
CUST-002493,2021-05-08,retail,IN,card
CUST-002494,2019-04-13,smb,AU,digital_wallet
CUST-002495,2024-05-02,retail,GB,card
CUST-002496,2020-07-10,retail,US,card
CUST-002497,2022-09-02,retail,GB,card
CUST-002498,2019-01-25,retail,GB,digital_wallet
CUST-002499,2019-03-15,retail,CA,card
CUST-002500,2022-11-22,retail,IN,card
CUST-002501,2019-08-20,retail,DE,digital_wallet
CUST-002502,2019-11-24,retail,GB,card
CUST-002503,2020-06-07,retail,GB,card
CUST-002504,2020-05-05,enterprise,DE,card
CUST-002505,2021-08-16,enterprise,IN,card
CUST-002506,2022-01-27,retail,CA,card
CUST-002507,2024-01-20,smb,US,digital_wallet
CUST-002508,2021-01-29,smb,IN,card
CUST-002509,2019-01-10,smb,GB,card
CUST-002510,2023-09-22,retail,GB,digital_wallet
CUST-002511,2021-07-22,enterprise,AU,card
CUST-002512,2022-08-29,retail,US,card
CUST-002513,2019-10-16,retail,IN,card
CUST-002514,2021-08-19,retail,DE,digital_wallet
CUST-002515,2019-08-10,retail,IN,card
CUST-002516,2023-01-21,smb,GB,card
CUST-002517,2024-04-01,smb,US,card
CUST-002518,2024-05-14,smb,US,card
CUST-002519,2021-01-11,smb,GB,card
CUST-002520,2024-02-03,enterprise,US,bank_transfer
CUST-002521,2020-12-15,retail,IN,bank_transfer
CUST-002522,2021-11-05,retail,US,card
CUST-002523,2023-08-03,retail,US,digital_wallet
CUST-002524,2020-05-06,smb,US,card
CUST-002525,2020-11-13,retail,CA,digital_wallet
CUST-002526,2022-11-12,smb,IN,card
CUST-002527,2019-02-05,retail,DE,card
CUST-002528,2023-12-06,smb,IN,digital_wallet
CUST-002529,2023-04-11,smb,US,card
CUST-002530,2021-06-27,retail,IN,digital_wallet
CUST-002531,2024-04-26,retail,IN,card
CUST-002532,2022-06-27,smb,US,card
CUST-002533,2019-12-15,retail,DE,card
CUST-002534,2020-12-15,smb,CA,card
CUST-002535,2023-11-21,retail,IN,card
CUST-002536,2020-05-15,retail,DE,card
CUST-002537,2020-09-23,retail,GB,card
CUST-002538,2021-04-10,smb,GB,bank_transfer
CUST-002539,2021-04-17,enterprise,GB,card
CUST-002540,2023-05-22,smb,GB,card
CUST-002541,2021-11-20,retail,IN,card
CUST-002542,2022-10-16,smb,GB,card
CUST-002543,2019-10-05,retail,DE,card
CUST-002544,2022-01-29,smb,CA,card
CUST-002545,2023-05-18,retail,GB,card
CUST-002546,2019-06-14,smb,IN,card
CUST-002547,2022-05-02,smb,US,digital_wallet
CUST-002548,2019-09-10,retail,CA,card
CUST-002549,2019-12-17,retail,AU,card
CUST-002550,2021-04-15,smb,IN,card
CUST-002551,2020-02-05,retail,US,card
CUST-002552,2022-03-21,retail,US,digital_wallet
CUST-002553,2021-03-11,enterprise,AU,card
CUST-002554,2024-01-24,retail,US,card
CUST-002555,2022-09-04,retail,GB,card
CUST-002556,2020-07-02,retail,IN,card
CUST-002557,2022-07-14,retail,GB,card
CUST-002558,2023-10-29,smb,GB,card
CUST-002559,2023-12-16,smb,IN,card
CUST-002560,2021-05-31,enterprise,IN,digital_wallet
CUST-002561,2021-01-09,enterprise,US,card
CUST-002562,2020-07-28,retail,AU,card
CUST-002563,2024-02-01,retail,AU,card
CUST-002564,2021-05-13,retail,DE,card
CUST-002565,2020-12-04,retail,US,card
CUST-002566,2020-06-26,smb,IN,bank_transfer
CUST-002567,2024-01-29,retail,US,bank_transfer
CUST-002568,2021-08-01,smb,US,card
CUST-002569,2021-12-08,retail,US,card
CUST-002570,2023-06-23,smb,CA,card
CUST-002571,2022-12-01,retail,IN,card
CUST-002572,2021-02-28,retail,IN,digital_wallet
CUST-002573,2023-11-16,smb,IN,card
CUST-002574,2022-06-26,enterprise,GB,card
CUST-002575,2022-05-09,retail,US,bank_transfer
CUST-002576,2023-08-09,retail,IN,bank_transfer
CUST-002577,2020-07-28,smb,IN,card
CUST-002578,2019-04-28,retail,DE,card
CUST-002579,2020-05-01,retail,US,card
CUST-002580,2023-01-11,retail,DE,bank_transfer
CUST-002581,2022-06-13,retail,CA,card
CUST-002582,2020-10-18,retail,US,card
CUST-002583,2021-07-14,retail,US,card
CUST-002584,2020-04-13,smb,US,card
CUST-002585,2022-10-23,retail,IN,card
CUST-002586,2022-05-03,smb,IN,card
CUST-002587,2019-12-30,retail,IN,card
CUST-002588,2023-03-06,enterprise,DE,digital_wallet
CUST-002589,2023-06-04,retail,GB,bank_transfer
CUST-002590,2023-06-04,retail,GB,card
CUST-002591,2023-11-20,smb,US,card
CUST-002592,2022-01-01,smb,US,digital_wallet
CUST-002593,2019-09-06,smb,DE,card
CUST-002594,2024-04-05,smb,AU,bank_transfer
CUST-002595,2021-05-27,retail,US,card
CUST-002596,2024-02-14,retail,US,card
CUST-002597,2020-03-19,retail,GB,card
CUST-002598,2020-09-14,retail,CA,card
CUST-002599,2020-01-17,retail,GB,card
CUST-002600,2021-04-30,smb,IN,card
CUST-002601,2023-05-09,retail,US,card
CUST-002602,2021-09-05,smb,IN,card
CUST-002603,2022-09-28,retail,US,card
CUST-002604,2020-08-30,enterprise,US,digital_wallet
CUST-002605,2020-01-16,retail,US,card
CUST-002606,2022-03-03,retail,GB,card
CUST-002607,2022-10-30,smb,DE,card
CUST-002608,2024-05-03,retail,AU,digital_wallet
CUST-002609,2019-03-31,enterprise,US,bank_transfer
CUST-002610,2019-11-18,retail,US,card
CUST-002611,2022-08-28,retail,IN,card
CUST-002612,2023-09-02,retail,CA,card
CUST-002613,2022-01-23,smb,IN,digital_wallet
CUST-002614,2024-04-10,smb,US,card
CUST-002615,2019-12-11,retail,AU,card
CUST-002616,2020-03-22,retail,DE,card
CUST-002617,2022-04-04,smb,US,card
CUST-002618,2021-10-08,retail,IN,bank_transfer
CUST-002619,2023-07-02,smb,US,card
CUST-002620,2021-09-02,smb,DE,bank_transfer
CUST-002621,2024-06-04,smb,US,card
CUST-002622,2023-02-09,retail,DE,card
CUST-002623,2020-01-13,retail,CA,card
CUST-002624,2024-03-29,retail,IN,card
CUST-002625,2019-07-20,smb,IN,card
CUST-002626,2019-01-18,smb,IN,card
CUST-002627,2021-05-27,smb,US,digital_wallet
CUST-002628,2021-08-01,retail,IN,card
CUST-002629,2023-12-02,retail,AU,card
CUST-002630,2020-04-08,smb,AU,bank_transfer
CUST-002631,2020-07-07,retail,DE,digital_wallet
CUST-002632,2020-01-14,smb,GB,card
CUST-002633,2022-02-06,smb,US,bank_transfer
CUST-002634,2019-01-15,smb,US,card
CUST-002635,2020-07-15,retail,IN,card
CUST-002636,2020-01-30,retail,US,digital_wallet
CUST-002637,2021-11-07,enterprise,US,digital_wallet
CUST-002638,2023-03-15,retail,AU,card
CUST-002639,2024-04-02,enterprise,DE,digital_wallet
CUST-002640,2023-09-06,retail,IN,digital_wallet
CUST-002641,2020-09-17,retail,IN,digital_wallet
CUST-002642,2021-04-19,retail,IN,bank_transfer
CUST-002643,2024-04-07,enterprise,GB,card
CUST-002644,2020-08-12,retail,US,card
CUST-002645,2023-09-02,retail,CA,card
CUST-002646,2021-02-03,smb,CA,digital_wallet
CUST-002647,2019-07-16,smb,GB,card
CUST-002648,2020-07-15,retail,GB,card
CUST-002649,2021-05-30,retail,GB,card
CUST-002650,2019-02-15,smb,CA,card
CUST-002651,2024-05-01,smb,CA,card
CUST-002652,2021-10-31,retail,US,card
CUST-002653,2020-08-04,smb,AU,card
CUST-002654,2023-10-21,smb,IN,card
CUST-002655,2019-12-31,smb,GB,card
CUST-002656,2022-10-29,smb,GB,digital_wallet
CUST-002657,2021-11-19,enterprise,US,card
CUST-002658,2023-10-27,retail,US,card
CUST-002659,2021-06-18,retail,US,card
CUST-002660,2021-10-28,smb,US,digital_wallet
CUST-002661,2019-10-28,retail,US,card
CUST-002662,2023-05-19,retail,IN,bank_transfer
CUST-002663,2021-06-19,smb,US,bank_transfer
CUST-002664,2020-09-09,retail,US,card
CUST-002665,2021-06-29,retail,IN,card
CUST-002666,2023-05-24,retail,IN,card
CUST-002667,2020-11-15,retail,US,card
CUST-002668,2023-05-25,retail,US,card
CUST-002669,2021-05-12,retail,US,card
CUST-002670,2022-08-27,smb,US,card
CUST-002671,2023-06-19,retail,US,bank_transfer
CUST-002672,2024-05-17,smb,IN,card
CUST-002673,2022-07-16,smb,CA,digital_wallet
CUST-002674,2019-06-11,retail,IN,digital_wallet
CUST-002675,2022-11-12,smb,GB,card
CUST-002676,2020-10-13,retail,IN,card
CUST-002677,2021-05-20,enterprise,GB,digital_wallet
CUST-002678,2021-04-22,retail,IN,digital_wallet
CUST-002679,2019-09-30,retail,US,card
CUST-002680,2020-04-21,smb,US,card
CUST-002681,2022-06-30,retail,US,card
CUST-002682,2019-03-08,retail,US,digital_wallet
CUST-002683,2020-11-26,retail,GB,digital_wallet
CUST-002684,2024-03-19,smb,CA,card
CUST-002685,2019-06-18,retail,IN,bank_transfer
CUST-002686,2020-02-21,enterprise,US,bank_transfer
CUST-002687,2021-05-06,smb,GB,card
CUST-002688,2022-11-21,retail,DE,card
CUST-002689,2019-06-05,enterprise,AU,card
CUST-002690,2021-02-10,retail,IN,card
CUST-002691,2023-02-08,retail,US,card
CUST-002692,2023-11-30,retail,GB,digital_wallet
CUST-002693,2019-05-10,retail,US,digital_wallet
CUST-002694,2020-12-30,retail,IN,digital_wallet
CUST-002695,2022-12-29,retail,US,digital_wallet
CUST-002696,2021-07-24,retail,IN,card
CUST-002697,2023-02-28,enterprise,DE,card
CUST-002698,2021-05-03,retail,US,card
CUST-002699,2021-02-22,enterprise,US,card
CUST-002700,2022-07-27,retail,IN,card
CUST-002701,2019-11-08,smb,DE,card
CUST-002702,2023-05-15,retail,US,card
CUST-002703,2019-01-23,retail,US,bank_transfer
CUST-002704,2019-09-29,retail,GB,bank_transfer
CUST-002705,2020-07-01,retail,DE,bank_transfer
CUST-002706,2019-06-30,retail,US,bank_transfer
CUST-002707,2022-07-17,enterprise,US,digital_wallet
CUST-002708,2023-10-02,retail,GB,card
CUST-002709,2019-02-17,retail,US,card
CUST-002710,2020-11-05,smb,US,digital_wallet
CUST-002711,2022-06-10,smb,US,card
CUST-002712,2019-07-20,smb,CA,card
CUST-002713,2024-01-23,smb,IN,card
CUST-002714,2023-02-03,retail,US,bank_transfer
CUST-002715,2022-02-27,smb,AU,card
CUST-002716,2021-04-17,retail,DE,digital_wallet
CUST-002717,2023-04-04,retail,IN,card
CUST-002718,2022-09-20,retail,CA,card
CUST-002719,2019-11-12,retail,US,card
CUST-002720,2021-05-15,retail,GB,card
CUST-002721,2021-08-30,retail,US,card
CUST-002722,2024-03-06,retail,DE,card
CUST-002723,2022-11-01,smb,CA,card
CUST-002724,2021-10-06,retail,US,card
CUST-002725,2021-04-05,retail,DE,card
CUST-002726,2021-08-31,smb,US,digital_wallet
CUST-002727,2021-09-09,retail,DE,card
CUST-002728,2019-03-10,retail,IN,card
CUST-002729,2023-03-12,retail,IN,card
CUST-002730,2021-05-03,smb,US,card
CUST-002731,2023-03-12,smb,GB,bank_transfer
CUST-002732,2023-10-13,smb,DE,card
CUST-002733,2019-11-11,smb,US,card
CUST-002734,2022-09-06,retail,US,card
CUST-002735,2021-03-02,retail,US,digital_wallet
CUST-002736,2021-07-02,retail,IN,card
CUST-002737,2021-01-28,retail,DE,bank_transfer
CUST-002738,2019-07-25,retail,US,card
CUST-002739,2022-03-14,retail,GB,card
CUST-002740,2020-09-12,smb,US,digital_wallet
CUST-002741,2023-10-27,retail,DE,digital_wallet
CUST-002742,2022-11-22,retail,CA,card
CUST-002743,2020-05-31,retail,CA,digital_wallet
CUST-002744,2022-11-22,retail,US,card
CUST-002745,2022-07-22,retail,US,card
CUST-002746,2023-10-29,retail,US,card
CUST-002747,2020-12-05,retail,DE,digital_wallet
CUST-002748,2024-01-13,enterprise,IN,card
CUST-002749,2022-09-03,smb,DE,card
CUST-002750,2021-06-29,smb,US,bank_transfer
CUST-002751,2024-06-18,retail,DE,bank_transfer
CUST-002752,2019-03-17,retail,US,card
CUST-002753,2023-09-30,retail,US,bank_transfer
CUST-002754,2022-01-17,retail,DE,digital_wallet
CUST-002755,2023-06-23,retail,IN,card
CUST-002756,2020-12-23,enterprise,IN,card
CUST-002757,2019-04-04,retail,GB,card
CUST-002758,2023-08-07,retail,US,card
CUST-002759,2020-04-09,retail,CA,digital_wallet
CUST-002760,2023-12-17,retail,IN,card
CUST-002761,2023-01-16,retail,US,card
CUST-002762,2024-06-18,smb,US,digital_wallet
CUST-002763,2023-05-14,smb,US,card
CUST-002764,2022-10-08,retail,US,digital_wallet
CUST-002765,2019-06-19,enterprise,DE,digital_wallet
CUST-002766,2023-04-03,retail,AU,card
CUST-002767,2020-10-11,retail,CA,card
CUST-002768,2020-12-02,retail,US,card
CUST-002769,2022-08-20,smb,US,card
CUST-002770,2021-10-14,enterprise,US,bank_transfer
CUST-002771,2024-01-16,retail,US,card
CUST-002772,2021-03-19,enterprise,GB,card
CUST-002773,2024-06-12,retail,IN,card
CUST-002774,2019-05-15,smb,US,card
CUST-002775,2022-09-07,retail,GB,digital_wallet
CUST-002776,2022-09-02,retail,GB,card
CUST-002777,2024-01-30,smb,US,bank_transfer
CUST-002778,2023-01-13,smb,GB,card
CUST-002779,2021-07-11,smb,US,card
CUST-002780,2022-04-01,retail,AU,card
CUST-002781,2024-01-20,retail,US,digital_wallet
CUST-002782,2022-02-01,smb,GB,digital_wallet
CUST-002783,2021-01-23,retail,IN,digital_wallet
CUST-002784,2020-05-05,smb,US,card
CUST-002785,2019-11-30,smb,US,digital_wallet
CUST-002786,2021-01-22,retail,DE,bank_transfer
CUST-002787,2021-10-06,retail,GB,card
CUST-002788,2019-05-31,retail,CA,bank_transfer
CUST-002789,2022-07-23,smb,DE,card
CUST-002790,2021-04-06,retail,CA,card
CUST-002791,2023-09-23,smb,DE,bank_transfer
CUST-002792,2023-04-07,retail,US,card
CUST-002793,2023-03-27,enterprise,CA,card
CUST-002794,2022-12-06,smb,GB,digital_wallet
CUST-002795,2023-09-27,retail,GB,card
CUST-002796,2020-09-04,smb,GB,card
CUST-002797,2021-07-09,retail,IN,card
CUST-002798,2022-10-31,retail,US,card
CUST-002799,2020-06-12,enterprise,US,digital_wallet
CUST-002800,2020-01-08,enterprise,AU,bank_transfer
CUST-002801,2019-03-11,smb,CA,digital_wallet
CUST-002802,2022-03-12,retail,IN,card
CUST-002803,2021-06-28,retail,IN,card
CUST-002804,2019-12-20,retail,IN,card
CUST-002805,2022-11-02,enterprise,US,digital_wallet
CUST-002806,2019-02-26,smb,AU,card
CUST-002807,2020-11-29,retail,CA,card
CUST-002808,2023-09-06,retail,IN,digital_wallet
CUST-002809,2023-05-17,enterprise,US,card
CUST-002810,2024-01-27,retail,IN,card
CUST-002811,2023-10-27,enterprise,GB,card
CUST-002812,2022-04-23,enterprise,US,card
CUST-002813,2024-01-25,retail,GB,card
CUST-002814,2022-03-04,retail,GB,digital_wallet
CUST-002815,2023-07-08,retail,US,card
CUST-002816,2019-08-24,retail,US,digital_wallet
CUST-002817,2020-10-01,retail,US,digital_wallet
CUST-002818,2021-03-26,retail,GB,card
CUST-002819,2023-11-26,retail,IN,card
CUST-002820,2019-12-16,smb,US,bank_transfer
CUST-002821,2024-04-06,smb,US,card
CUST-002822,2019-01-22,retail,IN,digital_wallet
CUST-002823,2020-12-01,retail,US,card
CUST-002824,2023-10-01,enterprise,IN,card
CUST-002825,2022-01-30,smb,US,card
CUST-002826,2019-11-27,retail,US,card
CUST-002827,2022-05-16,retail,US,digital_wallet
CUST-002828,2023-08-21,retail,GB,card
CUST-002829,2020-09-07,smb,AU,digital_wallet
CUST-002830,2023-12-12,smb,US,card
CUST-002831,2021-10-11,retail,AU,card
CUST-002832,2024-01-06,retail,IN,card
CUST-002833,2020-08-30,retail,GB,digital_wallet
CUST-002834,2019-05-15,retail,US,card
CUST-002835,2022-11-22,smb,US,card
CUST-002836,2023-04-07,retail,AU,digital_wallet
CUST-002837,2023-03-21,retail,IN,card
CUST-002838,2023-06-02,retail,US,card
CUST-002839,2021-12-16,enterprise,US,digital_wallet
CUST-002840,2022-08-18,smb,DE,bank_transfer
CUST-002841,2020-05-25,smb,US,card
CUST-002842,2021-04-04,retail,US,card
CUST-002843,2020-09-30,retail,GB,card
CUST-002844,2021-10-06,retail,IN,bank_transfer
CUST-002845,2020-04-05,smb,US,card
CUST-002846,2022-10-07,retail,US,digital_wallet
CUST-002847,2020-05-23,smb,IN,card
CUST-002848,2024-01-14,smb,US,card
CUST-002849,2024-03-26,retail,DE,card
CUST-002850,2019-04-09,retail,IN,card
CUST-002851,2022-07-22,enterprise,US,card
CUST-002852,2019-11-17,retail,US,card
CUST-002853,2020-05-25,smb,IN,digital_wallet
CUST-002854,2024-05-22,retail,IN,card
CUST-002855,2021-01-03,retail,US,digital_wallet
CUST-002856,2020-07-22,retail,US,digital_wallet
CUST-002857,2022-01-03,smb,CA,bank_transfer
CUST-002858,2019-05-30,retail,US,card
CUST-002859,2022-05-04,retail,CA,card
CUST-002860,2019-08-12,retail,CA,digital_wallet
CUST-002861,2023-08-30,retail,GB,card
CUST-002862,2021-12-07,retail,AU,card
CUST-002863,2024-03-21,retail,AU,card
CUST-002864,2019-11-25,retail,US,card
CUST-002865,2022-02-08,retail,IN,digital_wallet
CUST-002866,2021-08-12,retail,IN,bank_transfer
CUST-002867,2023-12-17,retail,DE,card
CUST-002868,2019-06-12,retail,GB,card
CUST-002869,2023-11-14,retail,IN,digital_wallet
CUST-002870,2021-01-18,smb,US,card
CUST-002871,2023-01-14,retail,US,digital_wallet
CUST-002872,2021-09-03,retail,US,bank_transfer
CUST-002873,2023-09-16,retail,US,card
CUST-002874,2022-09-09,retail,US,card
CUST-002875,2023-09-30,retail,DE,card
CUST-002876,2023-06-23,smb,US,card
CUST-002877,2024-04-02,retail,US,bank_transfer
CUST-002878,2020-10-05,enterprise,GB,card
CUST-002879,2021-02-12,retail,US,card
CUST-002880,2019-03-21,retail,IN,card
CUST-002881,2020-06-21,retail,GB,card
CUST-002882,2021-06-02,retail,GB,card
CUST-002883,2021-09-22,smb,US,card
CUST-002884,2023-08-26,retail,IN,digital_wallet
CUST-002885,2022-01-19,smb,US,card
CUST-002886,2019-05-31,smb,CA,digital_wallet
CUST-002887,2024-02-28,retail,US,digital_wallet
CUST-002888,2023-05-22,smb,CA,card
CUST-002889,2023-02-11,retail,CA,digital_wallet
CUST-002890,2022-10-02,smb,US,digital_wallet
CUST-002891,2019-08-16,enterprise,AU,card
CUST-002892,2019-08-26,retail,DE,card
CUST-002893,2023-06-11,retail,AU,card
CUST-002894,2020-02-10,retail,IN,card
CUST-002895,2022-05-13,retail,US,bank_transfer
CUST-002896,2022-07-08,retail,CA,card
CUST-002897,2020-08-14,retail,IN,card
CUST-002898,2024-03-10,enterprise,US,bank_transfer
CUST-002899,2021-04-13,smb,US,card
CUST-002900,2020-09-07,smb,US,card
CUST-002901,2019-01-25,smb,US,digital_wallet
CUST-002902,2024-05-11,smb,US,card
CUST-002903,2019-03-17,retail,US,digital_wallet
CUST-002904,2019-03-16,retail,US,digital_wallet
CUST-002905,2020-04-10,retail,IN,card
CUST-002906,2019-08-12,retail,IN,digital_wallet
CUST-002907,2020-09-29,smb,IN,card
CUST-002908,2024-05-14,smb,GB,digital_wallet
CUST-002909,2020-07-13,retail,IN,card
CUST-002910,2021-02-09,smb,AU,card
CUST-002911,2019-07-09,retail,US,digital_wallet
CUST-002912,2019-03-10,retail,US,card
CUST-002913,2023-12-09,smb,US,card
CUST-002914,2023-03-17,retail,US,card
CUST-002915,2024-06-24,smb,US,card
CUST-002916,2022-11-25,smb,US,card
CUST-002917,2019-04-23,retail,DE,card
CUST-002918,2019-08-16,smb,IN,card
CUST-002919,2023-04-29,smb,DE,card
CUST-002920,2021-12-23,smb,IN,card
CUST-002921,2021-09-06,retail,IN,card
CUST-002922,2024-06-28,retail,DE,card
CUST-002923,2019-05-28,smb,GB,card
CUST-002924,2023-08-11,retail,GB,card
CUST-002925,2021-05-17,retail,US,card
CUST-002926,2019-10-29,retail,DE,card
CUST-002927,2021-12-28,retail,CA,digital_wallet
CUST-002928,2023-10-28,retail,US,card
CUST-002929,2024-05-23,retail,CA,card
CUST-002930,2019-08-26,retail,IN,card
CUST-002931,2021-10-20,retail,IN,card
CUST-002932,2021-03-06,smb,US,card
CUST-002933,2019-11-08,retail,IN,digital_wallet
CUST-002934,2021-03-23,retail,US,card
CUST-002935,2020-12-06,smb,DE,digital_wallet
CUST-002936,2021-09-28,smb,US,card
CUST-002937,2019-06-24,retail,GB,card
CUST-002938,2019-08-02,retail,US,card
CUST-002939,2021-01-10,retail,US,bank_transfer
CUST-002940,2022-02-18,retail,GB,digital_wallet
CUST-002941,2019-12-18,smb,US,card
CUST-002942,2020-08-27,retail,GB,digital_wallet
CUST-002943,2023-12-24,retail,US,card
CUST-002944,2019-02-07,enterprise,CA,card
CUST-002945,2021-05-29,smb,US,card
CUST-002946,2019-11-11,smb,GB,card
CUST-002947,2020-02-09,enterprise,US,card
CUST-002948,2023-11-06,smb,CA,bank_transfer
CUST-002949,2022-02-17,retail,IN,card
CUST-002950,2020-08-11,retail,IN,card
CUST-002951,2024-04-20,retail,IN,card
CUST-002952,2022-09-01,smb,IN,card
CUST-002953,2021-02-01,retail,US,card
CUST-002954,2021-06-30,smb,US,digital_wallet
CUST-002955,2023-11-18,smb,DE,card
CUST-002956,2021-11-03,smb,IN,card
CUST-002957,2019-02-08,enterprise,US,digital_wallet
CUST-002958,2022-04-29,retail,IN,card
CUST-002959,2020-01-06,retail,IN,card
CUST-002960,2019-08-08,smb,IN,digital_wallet
CUST-002961,2024-06-12,retail,CA,card
CUST-002962,2024-01-02,smb,AU,card
CUST-002963,2024-05-28,retail,US,card
CUST-002964,2020-02-05,retail,GB,bank_transfer
CUST-002965,2020-04-10,retail,AU,card
CUST-002966,2022-05-22,smb,GB,digital_wallet
CUST-002967,2023-05-23,smb,US,card
CUST-002968,2021-11-17,retail,DE,digital_wallet
