failure_id,attempt_id,transaction_id,customer_id,failed_at,failure_reason,processor_response_code
FAIL-0000253,ATT-0001456,TXN-0001284,CUST-000285,2020-04-27T19:57:00,insufficient_funds,51
FAIL-0000254,ATT-0001465,TXN-0001293,CUST-000288,2022-07-05T04:56:00,insufficient_funds,51
FAIL-0000255,ATT-0001466,TXN-0001293,CUST-000288,2022-07-06T04:56:00,insufficient_funds,51
FAIL-0000256,ATT-0001467,TXN-0001293,CUST-000288,2022-07-13T04:56:00,insufficient_funds,51
FAIL-0000257,ATT-0001483,TXN-0001309,CUST-000292,2022-05-19T13:28:00,temporary_network_error,91
FAIL-0000258,ATT-0001484,TXN-0001309,CUST-000292,2022-05-22T13:28:00,temporary_network_error,91
FAIL-0000259,ATT-0001485,TXN-0001309,CUST-000292,2022-05-31T13:28:00,temporary_network_error,91
FAIL-0000260,ATT-0001497,TXN-0001321,CUST-000294,2023-11-20T00:49:00,expired_card,54
FAIL-0000261,ATT-0001498,TXN-0001321,CUST-000294,2023-11-22T00:49:00,expired_card,54
FAIL-0000262,ATT-0001500,TXN-0001323,CUST-000294,2024-04-07T00:28:00,insufficient_funds,51
FAIL-0000263,ATT-0001501,TXN-0001323,CUST-000294,2024-04-09T00:28:00,insufficient_funds,51
FAIL-0000264,ATT-0001502,TXN-0001323,CUST-000294,2024-04-17T00:28:00,insufficient_funds,51
FAIL-0000265,ATT-0001527,TXN-0001348,CUST-000300,2022-02-10T08:10:00,invalid_payment_method,14
FAIL-0000266,ATT-0001528,TXN-0001348,CUST-000300,2022-02-13T08:10:00,invalid_payment_method,14
FAIL-0000267,ATT-0001530,TXN-0001350,CUST-000300,2022-06-12T07:36:00,payment_method_limit_exceeded,61
FAIL-0000268,ATT-0001531,TXN-0001350,CUST-000300,2022-06-13T07:36:00,payment_method_limit_exceeded,61
FAIL-0000269,ATT-0001532,TXN-0001350,CUST-000300,2022-06-21T07:36:00,payment_method_limit_exceeded,61
FAIL-0000270,ATT-0001538,TXN-0001356,CUST-000301,2021-07-05T05:55:00,temporary_network_error,91
FAIL-0000271,ATT-0001540,TXN-0001357,CUST-000301,2021-08-04T04:58:00,expired_card,54
FAIL-0000272,ATT-0001541,TXN-0001357,CUST-000301,2021-08-06T04:58:00,expired_card,54
FAIL-0000273,ATT-0001558,TXN-0001374,CUST-000305,2023-12-18T11:20:00,insufficient_funds,51
FAIL-0000274,ATT-0001559,TXN-0001374,CUST-000305,2023-12-21T11:20:00,insufficient_funds,51
FAIL-0000275,ATT-0001560,TXN-0001374,CUST-000305,2023-12-25T11:20:00,insufficient_funds,51
FAIL-0000276,ATT-0001563,TXN-0001377,CUST-000306,2024-09-10T09:19:00,insufficient_funds,51
FAIL-0000277,ATT-0001567,TXN-0001380,CUST-000307,2020-05-06T17:20:00,expired_card,54
FAIL-0000278,ATT-0001579,TXN-0001392,CUST-000309,2019-06-07T15:32:00,expired_card,54
FAIL-0000279,ATT-0001580,TXN-0001392,CUST-000309,2019-06-10T15:32:00,expired_card,54
FAIL-0000280,ATT-0001586,TXN-0001398,CUST-000310,2023-01-30T03:56:00,insufficient_funds,51
FAIL-0000281,ATT-0001587,TXN-0001398,CUST-000310,2023-02-02T03:56:00,insufficient_funds,51
FAIL-0000282,ATT-0001588,TXN-0001398,CUST-000310,2023-02-10T03:56:00,insufficient_funds,51
FAIL-0000283,ATT-0001599,TXN-0001409,CUST-000314,2022-10-10T13:13:00,insufficient_funds,51
FAIL-0000284,ATT-0001600,TXN-0001409,CUST-000314,2022-10-12T13:13:00,insufficient_funds,51
FAIL-0000285,ATT-0001601,TXN-0001409,CUST-000314,2022-10-16T13:13:00,insufficient_funds,51
FAIL-0000286,ATT-0001602,TXN-0001410,CUST-000314,2022-10-21T13:35:00,insufficient_funds,51
FAIL-0000287,ATT-0001603,TXN-0001410,CUST-000314,2022-10-24T13:35:00,insufficient_funds,51
FAIL-0000288,ATT-0001604,TXN-0001410,CUST-000314,2022-10-29T13:35:00,insufficient_funds,51
FAIL-0000289,ATT-0001610,TXN-0001416,CUST-000316,2023-12-13T12:34:00,invalid_payment_method,14
FAIL-0000290,ATT-0001611,TXN-0001416,CUST-000316,2023-12-14T12:34:00,invalid_payment_method,14
FAIL-0000291,ATT-0001613,TXN-0001418,CUST-000316,2024-05-01T10:43:00,expired_card,54
FAIL-0000292,ATT-0001614,TXN-0001418,CUST-000316,2024-05-02T10:43:00,expired_card,54
FAIL-0000293,ATT-0001623,TXN-0001427,CUST-000318,2023-05-24T00:50:00,expired_card,54
FAIL-0000294,ATT-0001632,TXN-0001435,CUST-000320,2022-11-02T01:02:00,expired_card,54
FAIL-0000295,ATT-0001633,TXN-0001435,CUST-000320,2022-11-03T01:02:00,expired_card,54
FAIL-0000296,ATT-0001635,TXN-0001436,CUST-000320,2022-12-27T01:44:00,temporary_network_error,91
FAIL-0000297,ATT-0001636,TXN-0001436,CUST-000320,2022-12-29T01:44:00,temporary_network_error,91
FAIL-0000298,ATT-0001637,TXN-0001436,CUST-000320,2023-01-07T01:44:00,temporary_network_error,91
FAIL-0000299,ATT-0001638,TXN-0001437,CUST-000320,2023-03-06T01:10:00,insufficient_funds,51
FAIL-0000300,ATT-0001639,TXN-0001437,CUST-000320,2023-03-08T01:10:00,insufficient_funds,51
FAIL-0000301,ATT-0001640,TXN-0001437,CUST-000320,2023-03-14T01:10:00,insufficient_funds,51
FAIL-0000302,ATT-0001642,TXN-0001439,CUST-000320,2023-09-05T01:56:00,insufficient_funds,51
FAIL-0000303,ATT-0001643,TXN-0001439,CUST-000320,2023-09-07T01:56:00,insufficient_funds,51
FAIL-0000304,ATT-0001644,TXN-0001439,CUST-000320,2023-09-17T01:56:00,insufficient_funds,51
FAIL-0000305,ATT-0001645,TXN-0001440,CUST-000321,2020-12-04T19:19:00,expired_card,54
FAIL-0000306,ATT-0001646,TXN-0001440,CUST-000321,2020-12-07T19:19:00,expired_card,54
FAIL-0000307,ATT-0001649,TXN-0001443,CUST-000321,2021-07-29T19:25:00,insufficient_funds,51
FAIL-0000308,ATT-0001650,TXN-0001443,CUST-000321,2021-07-30T19:25:00,insufficient_funds,51
FAIL-0000309,ATT-0001651,TXN-0001443,CUST-000321,2021-08-05T19:25:00,insufficient_funds,51
FAIL-0000310,ATT-0001655,TXN-0001447,CUST-000322,2020-06-02T22:07:00,invalid_payment_method,14
FAIL-0000311,ATT-0001656,TXN-0001447,CUST-000322,2020-06-04T22:07:00,invalid_payment_method,14
FAIL-0000312,ATT-0001660,TXN-0001451,CUST-000323,2021-05-07T21:02:00,insufficient_funds,51
FAIL-0000313,ATT-0001661,TXN-0001451,CUST-000323,2021-05-09T21:02:00,insufficient_funds,51
FAIL-0000314,ATT-0001662,TXN-0001451,CUST-000323,2021-05-12T21:02:00,insufficient_funds,51
FAIL-0000315,ATT-0001693,TXN-0001482,CUST-000329,2022-01-11T23:34:00,insufficient_funds,51
FAIL-0000316,ATT-0001696,TXN-0001484,CUST-000329,2022-05-03T00:24:00,insufficient_funds,51
FAIL-0000317,ATT-0001697,TXN-0001484,CUST-000329,2022-05-05T00:24:00,insufficient_funds,51
FAIL-0000318,ATT-0001698,TXN-0001484,CUST-000329,2022-05-15T00:24:00,insufficient_funds,51
FAIL-0000319,ATT-0001726,TXN-0001512,CUST-000335,2024-07-13T05:49:00,temporary_network_error,91
FAIL-0000320,ATT-0001727,TXN-0001512,CUST-000335,2024-07-15T05:49:00,temporary_network_error,91
FAIL-0000321,ATT-0001728,TXN-0001512,CUST-000335,2024-07-19T05:49:00,temporary_network_error,91
FAIL-0000322,ATT-0001739,TXN-0001523,CUST-000337,2024-07-22T04:54:00,invalid_payment_method,14
FAIL-0000323,ATT-0001740,TXN-0001523,CUST-000337,2024-07-24T04:54:00,invalid_payment_method,14
FAIL-0000324,ATT-0001759,TXN-0001542,CUST-000341,2021-04-02T18:23:00,insufficient_funds,51
FAIL-0000325,ATT-0001770,TXN-0001552,CUST-000342,2020-06-26T09:00:00,risk_review_hold,57
FAIL-0000326,ATT-0001778,TXN-0001560,CUST-000344,2024-12-05T16:51:00,insufficient_funds,51
FAIL-0000327,ATT-0001785,TXN-0001566,CUST-000346,2022-08-16T12:23:00,invalid_payment_method,14
FAIL-0000328,ATT-0001786,TXN-0001566,CUST-000346,2022-08-17T12:23:00,invalid_payment_method,14
FAIL-0000329,ATT-0001810,TXN-0001590,CUST-000351,2020-10-24T12:41:00,insufficient_funds,51
FAIL-0000330,ATT-0001811,TXN-0001590,CUST-000351,2020-10-26T12:41:00,insufficient_funds,51
FAIL-0000331,ATT-0001812,TXN-0001590,CUST-000351,2020-11-05T12:41:00,insufficient_funds,51
FAIL-0000332,ATT-0001835,TXN-0001613,CUST-000356,2020-02-05T16:18:00,bank_unavailable,96
FAIL-0000333,ATT-0001837,TXN-0001614,CUST-000356,2020-05-24T15:32:00,expired_card,54
FAIL-0000334,ATT-0001838,TXN-0001614,CUST-000356,2020-05-26T15:32:00,expired_card,54
FAIL-0000335,ATT-0001846,TXN-0001622,CUST-000357,2021-12-18T13:11:00,expired_card,54
FAIL-0000336,ATT-0001847,TXN-0001622,CUST-000357,2021-12-20T13:11:00,expired_card,54
FAIL-0000337,ATT-0001850,TXN-0001625,CUST-000358,2022-01-21T16:51:00,payment_method_limit_exceeded,61
FAIL-0000338,ATT-0001851,TXN-0001625,CUST-000358,2022-01-24T16:51:00,payment_method_limit_exceeded,61
FAIL-0000339,ATT-0001852,TXN-0001625,CUST-000358,2022-02-02T16:51:00,payment_method_limit_exceeded,61
FAIL-0000340,ATT-0001857,TXN-0001630,CUST-000359,2021-03-20T19:53:00,insufficient_funds,51
FAIL-0000341,ATT-0001858,TXN-0001630,CUST-000359,2021-03-21T19:53:00,insufficient_funds,51
FAIL-0000342,ATT-0001859,TXN-0001630,CUST-000359,2021-03-28T19:53:00,insufficient_funds,51
FAIL-0000343,ATT-0001863,TXN-0001634,CUST-000359,2021-11-11T18:59:00,payment_method_limit_exceeded,61
FAIL-0000344,ATT-0001864,TXN-0001634,CUST-000359,2021-11-13T18:59:00,payment_method_limit_exceeded,61
FAIL-0000345,ATT-0001875,TXN-0001644,CUST-000361,2023-05-06T10:03:00,insufficient_funds,51
FAIL-0000346,ATT-0001876,TXN-0001644,CUST-000361,2023-05-07T10:03:00,insufficient_funds,51
FAIL-0000347,ATT-0001877,TXN-0001644,CUST-000361,2023-05-13T10:03:00,insufficient_funds,51
FAIL-0000348,ATT-0001882,TXN-0001648,CUST-000361,2024-02-24T08:02:00,insufficient_funds,51
FAIL-0000349,ATT-0001883,TXN-0001648,CUST-000361,2024-02-25T08:02:00,insufficient_funds,51
FAIL-0000350,ATT-0001884,TXN-0001648,CUST-000361,2024-02-28T08:02:00,insufficient_funds,51
FAIL-0000351,ATT-0001893,TXN-0001657,CUST-000363,2021-08-02T01:20:00,temporary_network_error,91
FAIL-0000352,ATT-0001894,TXN-0001657,CUST-000363,2021-08-04T01:20:00,temporary_network_error,91
FAIL-0000353,ATT-0001895,TXN-0001657,CUST-000363,2021-08-10T01:20:00,temporary_network_error,91
FAIL-0000354,ATT-0001910,TXN-0001672,CUST-000365,2020-12-25T14:40:00,insufficient_funds,51
FAIL-0000355,ATT-0001911,TXN-0001672,CUST-000365,2020-12-28T14:40:00,insufficient_funds,51
FAIL-0000356,ATT-0001912,TXN-0001672,CUST-000365,2021-01-05T14:40:00,insufficient_funds,51
FAIL-0000357,ATT-0001913,TXN-0001673,CUST-000365,2021-01-25T12:34:00,bank_unavailable,96
FAIL-0000358,ATT-0001921,TXN-0001680,CUST-000367,2020-08-23T15:44:00,temporary_network_error,91
FAIL-0000359,ATT-0001922,TXN-0001680,CUST-000367,2020-08-26T15:44:00,temporary_network_error,91
FAIL-0000360,ATT-0001923,TXN-0001680,CUST-000367,2020-09-02T15:44:00,temporary_network_error,91
FAIL-0000361,ATT-0001924,TXN-0001681,CUST-000367,2020-09-22T16:36:00,invalid_payment_method,14
FAIL-0000362,ATT-0001925,TXN-0001681,CUST-000367,2020-09-23T16:36:00,invalid_payment_method,14
FAIL-0000363,ATT-0001930,TXN-0001685,CUST-000369,2019-04-26T03:07:00,expired_card,54
FAIL-0000364,ATT-0001931,TXN-0001685,CUST-000369,2019-04-29T03:07:00,expired_card,54
FAIL-0000365,ATT-0001940,TXN-0001693,CUST-000370,2021-05-08T04:01:00,payment_method_limit_exceeded,61
FAIL-0000366,ATT-0001941,TXN-0001693,CUST-000370,2021-05-09T04:01:00,payment_method_limit_exceeded,61
FAIL-0000367,ATT-0001942,TXN-0001693,CUST-000370,2021-05-14T04:01:00,payment_method_limit_exceeded,61
FAIL-0000368,ATT-0001951,TXN-0001702,CUST-000372,2021-10-24T14:13:00,bank_unavailable,96
FAIL-0000369,ATT-0001952,TXN-0001702,CUST-000372,2021-10-25T14:13:00,bank_unavailable,96
FAIL-0000370,ATT-0001953,TXN-0001702,CUST-000372,2021-10-30T14:13:00,bank_unavailable,96
FAIL-0000371,ATT-0001968,TXN-0001717,CUST-000375,2021-10-26T04:23:00,temporary_network_error,91
FAIL-0000372,ATT-0001969,TXN-0001717,CUST-000375,2021-10-29T04:23:00,temporary_network_error,91
FAIL-0000373,ATT-0001970,TXN-0001717,CUST-000375,2021-11-06T04:23:00,temporary_network_error,91
FAIL-0000374,ATT-0002004,TXN-0001751,CUST-000381,2020-06-10T20:19:00,payment_method_limit_exceeded,61
FAIL-0000375,ATT-0002005,TXN-0001751,CUST-000381,2020-06-11T20:19:00,payment_method_limit_exceeded,61
FAIL-0000376,ATT-0002006,TXN-0001751,CUST-000381,2020-06-15T20:19:00,payment_method_limit_exceeded,61
FAIL-0000377,ATT-0002008,TXN-0001753,CUST-000382,2024-03-13T23:22:00,risk_review_hold,57
FAIL-0000378,ATT-0002012,TXN-0001757,CUST-000382,2025-05-10T22:03:00,insufficient_funds,51
FAIL-0000379,ATT-0002013,TXN-0001757,CUST-000382,2025-05-13T22:03:00,insufficient_funds,51
FAIL-0000380,ATT-0002014,TXN-0001757,CUST-000382,2025-05-19T22:03:00,insufficient_funds,51
FAIL-0000381,ATT-0002049,TXN-0001791,CUST-000389,2022-03-23T08:39:00,insufficient_funds,51
FAIL-0000382,ATT-0002050,TXN-0001791,CUST-000389,2022-03-25T08:39:00,insufficient_funds,51
FAIL-0000383,ATT-0002051,TXN-0001791,CUST-000389,2022-04-01T08:39:00,insufficient_funds,51
FAIL-0000384,ATT-0002053,TXN-0001793,CUST-000389,2022-07-04T09:11:00,temporary_network_error,91
FAIL-0000385,ATT-0002060,TXN-0001799,CUST-000391,2023-04-14T11:49:00,bank_unavailable,96
FAIL-0000386,ATT-0002061,TXN-0001799,CUST-000391,2023-04-16T11:49:00,bank_unavailable,96
FAIL-0000387,ATT-0002062,TXN-0001799,CUST-000391,2023-04-20T11:49:00,bank_unavailable,96
FAIL-0000388,ATT-0002063,TXN-0001800,CUST-000391,2023-05-07T11:52:00,insufficient_funds,51
FAIL-0000389,ATT-0002064,TXN-0001800,CUST-000391,2023-05-10T11:52:00,insufficient_funds,51
FAIL-0000390,ATT-0002073,TXN-0001808,CUST-000393,2024-11-22T04:48:00,temporary_network_error,91
FAIL-0000391,ATT-0002074,TXN-0001808,CUST-000393,2024-11-25T04:48:00,temporary_network_error,91
FAIL-0000392,ATT-0002075,TXN-0001808,CUST-000393,2024-11-30T04:48:00,temporary_network_error,91
FAIL-0000393,ATT-0002080,TXN-0001813,CUST-000394,2023-06-02T17:43:00,bank_unavailable,96
FAIL-0000394,ATT-0002081,TXN-0001813,CUST-000394,2023-06-04T17:43:00,bank_unavailable,96
FAIL-0000395,ATT-0002082,TXN-0001813,CUST-000394,2023-06-12T17:43:00,bank_unavailable,96
FAIL-0000396,ATT-0002085,TXN-0001816,CUST-000395,2022-11-08T00:47:00,insufficient_funds,51
FAIL-0000397,ATT-0002086,TXN-0001816,CUST-000395,2022-11-11T00:47:00,insufficient_funds,51
FAIL-0000398,ATT-0002087,TXN-0001816,CUST-000395,2022-11-18T00:47:00,insufficient_funds,51
FAIL-0000399,ATT-0002101,TXN-0001830,CUST-000397,2023-03-21T01:59:00,expired_card,54
FAIL-0000400,ATT-0002102,TXN-0001830,CUST-000397,2023-03-23T01:59:00,expired_card,54
FAIL-0000401,ATT-0002106,TXN-0001833,CUST-000398,2022-02-23T17:30:00,payment_method_limit_exceeded,61
FAIL-0000402,ATT-0002150,TXN-0001876,CUST-000407,2021-11-16T17:21:00,risk_review_hold,57
FAIL-0000403,ATT-0002153,TXN-0001878,CUST-000407,2022-02-11T16:18:00,expired_card,54
FAIL-0000404,ATT-0002154,TXN-0001878,CUST-000407,2022-02-13T16:18:00,expired_card,54
FAIL-0000405,ATT-0002185,TXN-0001908,CUST-000414,2022-09-17T03:09:00,insufficient_funds,51
FAIL-0000406,ATT-0002186,TXN-0001908,CUST-000414,2022-09-18T03:09:00,insufficient_funds,51
FAIL-0000407,ATT-0002187,TXN-0001908,CUST-000414,2022-09-25T03:09:00,insufficient_funds,51
FAIL-0000408,ATT-0002215,TXN-0001936,CUST-000419,2022-12-29T22:28:00,insufficient_funds,51
FAIL-0000409,ATT-0002216,TXN-0001936,CUST-000419,2022-12-31T22:28:00,insufficient_funds,51
FAIL-0000410,ATT-0002217,TXN-0001936,CUST-000419,2023-01-05T22:28:00,insufficient_funds,51
FAIL-0000411,ATT-0002230,TXN-0001949,CUST-000423,2019-12-26T19:59:00,insufficient_funds,51
FAIL-0000412,ATT-0002231,TXN-0001949,CUST-000423,2019-12-28T19:59:00,insufficient_funds,51
FAIL-0000413,ATT-0002241,TXN-0001958,CUST-000425,2020-07-04T20:20:00,risk_review_hold,57
FAIL-0000414,ATT-0002245,TXN-0001962,CUST-000425,2021-04-15T19:11:00,insufficient_funds,51
FAIL-0000415,ATT-0002246,TXN-0001962,CUST-000425,2021-04-18T19:11:00,insufficient_funds,51
FAIL-0000416,ATT-0002247,TXN-0001962,CUST-000425,2021-04-25T19:11:00,insufficient_funds,51
FAIL-0000417,ATT-0002248,TXN-0001963,CUST-000426,2022-11-28T07:25:00,insufficient_funds,51
FAIL-0000418,ATT-0002249,TXN-0001963,CUST-000426,2022-11-29T07:25:00,insufficient_funds,51
FAIL-0000419,ATT-0002250,TXN-0001963,CUST-000426,2022-12-07T07:25:00,insufficient_funds,51
FAIL-0000420,ATT-0002251,TXN-0001964,CUST-000426,2023-03-05T06:29:00,bank_unavailable,96
FAIL-0000421,ATT-0002252,TXN-0001964,CUST-000426,2023-03-08T06:29:00,bank_unavailable,96
FAIL-0000422,ATT-0002263,TXN-0001974,CUST-000428,2023-10-22T23:37:00,temporary_network_error,91
FAIL-0000423,ATT-0002283,TXN-0001993,CUST-000433,2020-07-12T11:30:00,risk_review_hold,57
FAIL-0000424,ATT-0002288,TXN-0001998,CUST-000433,2021-05-27T13:07:00,insufficient_funds,51
FAIL-0000425,ATT-0002289,TXN-0001998,CUST-000433,2021-05-29T13:07:00,insufficient_funds,51
FAIL-0000426,ATT-0002292,TXN-0002000,CUST-000434,2021-11-13T12:26:00,insufficient_funds,51
FAIL-0000427,ATT-0002295,TXN-0002002,CUST-000434,2022-02-08T11:24:00,insufficient_funds,51
FAIL-0000428,ATT-0002296,TXN-0002002,CUST-000434,2022-02-10T11:24:00,insufficient_funds,51
FAIL-0000429,ATT-0002297,TXN-0002002,CUST-000434,2022-02-16T11:24:00,insufficient_funds,51
FAIL-0000430,ATT-0002298,TXN-0002003,CUST-000434,2022-04-03T11:45:00,insufficient_funds,51
FAIL-0000431,ATT-0002299,TXN-0002003,CUST-000434,2022-04-04T11:45:00,insufficient_funds,51
FAIL-0000432,ATT-0002300,TXN-0002003,CUST-000434,2022-04-13T11:45:00,insufficient_funds,51
FAIL-0000433,ATT-0002304,TXN-0002007,CUST-000435,2023-04-02T06:36:00,bank_unavailable,96
FAIL-0000434,ATT-0002307,TXN-0002009,CUST-000435,2023-09-03T07:57:00,payment_method_limit_exceeded,61
FAIL-0000435,ATT-0002308,TXN-0002009,CUST-000435,2023-09-04T07:57:00,payment_method_limit_exceeded,61
FAIL-0000436,ATT-0002309,TXN-0002009,CUST-000435,2023-09-08T07:57:00,payment_method_limit_exceeded,61
FAIL-0000437,ATT-0002313,TXN-0002013,CUST-000436,2020-01-08T07:25:00,risk_review_hold,57
FAIL-0000438,ATT-0002315,TXN-0002014,CUST-000436,2020-03-23T07:05:00,insufficient_funds,51
FAIL-0000439,ATT-0002316,TXN-0002014,CUST-000436,2020-03-26T07:05:00,insufficient_funds,51
FAIL-0000440,ATT-0002317,TXN-0002014,CUST-000436,2020-04-03T07:05:00,insufficient_funds,51
FAIL-0000441,ATT-0002331,TXN-0002028,CUST-000439,2021-09-21T09:19:00,temporary_network_error,91
FAIL-0000442,ATT-0002339,TXN-0002035,CUST-000441,2023-02-16T11:32:00,insufficient_funds,51
FAIL-0000443,ATT-0002345,TXN-0002041,CUST-000441,2024-02-26T09:36:00,insufficient_funds,51
FAIL-0000444,ATT-0002354,TXN-0002049,CUST-000443,2020-01-30T16:37:00,insufficient_funds,51
FAIL-0000445,ATT-0002355,TXN-0002049,CUST-000443,2020-02-01T16:37:00,insufficient_funds,51
FAIL-0000446,ATT-0002356,TXN-0002049,CUST-000443,2020-02-09T16:37:00,insufficient_funds,51
FAIL-0000447,ATT-0002361,TXN-0002054,CUST-000444,2022-09-03T05:01:00,insufficient_funds,51
FAIL-0000448,ATT-0002364,TXN-0002056,CUST-000445,2019-10-09T11:52:00,risk_review_hold,57
FAIL-0000449,ATT-0002367,TXN-0002059,CUST-000445,2020-03-31T13:15:00,invalid_payment_method,14
FAIL-0000450,ATT-0002368,TXN-0002059,CUST-000445,2020-04-02T13:15:00,invalid_payment_method,14
FAIL-0000451,ATT-0002384,TXN-0002075,CUST-000449,2019-07-29T10:30:00,invalid_payment_method,14
FAIL-0000452,ATT-0002385,TXN-0002075,CUST-000449,2019-08-01T10:30:00,invalid_payment_method,14
FAIL-0000453,ATT-0002388,TXN-0002078,CUST-000449,2019-12-22T10:14:00,insufficient_funds,51
FAIL-0000454,ATT-0002389,TXN-0002078,CUST-000449,2019-12-23T10:14:00,insufficient_funds,51
FAIL-0000455,ATT-0002402,TXN-0002090,CUST-000451,2021-04-14T08:51:00,temporary_network_error,91
FAIL-0000456,ATT-0002403,TXN-0002090,CUST-000451,2021-04-17T08:51:00,temporary_network_error,91
FAIL-0000457,ATT-0002404,TXN-0002090,CUST-000451,2021-04-27T08:51:00,temporary_network_error,91
FAIL-0000458,ATT-0002410,TXN-0002096,CUST-000452,2024-06-19T10:49:00,invalid_payment_method,14
FAIL-0000459,ATT-0002411,TXN-0002096,CUST-000452,2024-06-22T10:49:00,invalid_payment_method,14
FAIL-0000460,ATT-0002418,TXN-0002102,CUST-000453,2019-10-24T16:42:00,invalid_payment_method,14
FAIL-0000461,ATT-0002419,TXN-0002102,CUST-000453,2019-10-25T16:42:00,invalid_payment_method,14
FAIL-0000462,ATT-0002430,TXN-0002113,CUST-000455,2020-07-26T04:48:00,insufficient_funds,51
FAIL-0000463,ATT-0002431,TXN-0002113,CUST-000455,2020-07-27T04:48:00,insufficient_funds,51
FAIL-0000464,ATT-0002432,TXN-0002113,CUST-000455,2020-08-01T04:48:00,insufficient_funds,51
FAIL-0000465,ATT-0002435,TXN-0002116,CUST-000455,2020-11-29T05:29:00,payment_method_limit_exceeded,61
FAIL-0000466,ATT-0002436,TXN-0002116,CUST-000455,2020-12-01T05:29:00,payment_method_limit_exceeded,61
FAIL-0000467,ATT-0002437,TXN-0002116,CUST-000455,2020-12-10T05:29:00,payment_method_limit_exceeded,61
FAIL-0000468,ATT-0002459,TXN-0002138,CUST-000460,2021-02-26T06:22:00,invalid_payment_method,14
FAIL-0000469,ATT-0002460,TXN-0002138,CUST-000460,2021-03-01T06:22:00,invalid_payment_method,14
FAIL-0000470,ATT-0002466,TXN-0002143,CUST-000461,2022-12-23T21:48:00,bank_unavailable,96
FAIL-0000471,ATT-0002467,TXN-0002143,CUST-000461,2022-12-24T21:48:00,bank_unavailable,96
FAIL-0000472,ATT-0002469,TXN-0002144,CUST-000462,2022-06-17T20:19:00,insufficient_funds,51
FAIL-0000473,ATT-0002470,TXN-0002144,CUST-000462,2022-06-19T20:19:00,insufficient_funds,51
FAIL-0000474,ATT-0002471,TXN-0002144,CUST-000462,2022-06-26T20:19:00,insufficient_funds,51
FAIL-0000475,ATT-0002479,TXN-0002152,CUST-000463,2024-04-19T05:10:00,temporary_network_error,91
FAIL-0000476,ATT-0002486,TXN-0002159,CUST-000465,2024-06-10T07:36:00,temporary_network_error,91
FAIL-0000477,ATT-0002487,TXN-0002159,CUST-000465,2024-06-12T07:36:00,temporary_network_error,91
FAIL-0000478,ATT-0002488,TXN-0002159,CUST-000465,2024-06-16T07:36:00,temporary_network_error,91
FAIL-0000479,ATT-0002498,TXN-0002169,CUST-000467,2022-10-18T17:28:00,temporary_network_error,91
FAIL-0000480,ATT-0002499,TXN-0002169,CUST-000467,2022-10-19T17:28:00,temporary_network_error,91
FAIL-0000481,ATT-0002500,TXN-0002169,CUST-000467,2022-10-24T17:28:00,temporary_network_error,91
FAIL-0000482,ATT-0002527,TXN-0002196,CUST-000472,2024-06-16T00:21:00,insufficient_funds,51
FAIL-0000483,ATT-0002528,TXN-0002196,CUST-000472,2024-06-17T00:21:00,insufficient_funds,51
FAIL-0000484,ATT-0002540,TXN-0002207,CUST-000475,2019-03-22T17:16:00,insufficient_funds,51
FAIL-0000485,ATT-0002541,TXN-0002207,CUST-000475,2019-03-24T17:16:00,insufficient_funds,51
FAIL-0000486,ATT-0002542,TXN-0002207,CUST-000475,2019-03-30T17:16:00,insufficient_funds,51
FAIL-0000487,ATT-0002543,TXN-0002208,CUST-000475,2019-07-07T16:06:00,temporary_network_error,91
